"Student_ID","Major_Category","Year_of_Study","Pre_Semester_GPA","Weekly_GenAI_Hours","Primary_Use_Case","Prompt_Engineering_Skill","Tool_Diversity","Paid_Subscription","Traditional_Study_Hours","Perceived_AI_Dependency","Institutional_Policy","Anxiety_Level_During_Exams","Post_Semester_GPA","Skill_Retention_Score","Burnout_Risk_Level"
106666,"Arts","Freshman",2.2,0.54,"Ideation","Adv",4,"TRUE",15.38,2,"Strict_Ban",5,2.568,66.73,"Medium"
135286,"Business","Senior",3.059,14.13,"Ideation","Intermediate",4,"FALSE",14.86,4,"Allowed_With_Citation",3,3.154,70.76,"Medium"
101141,"Arts","Senior",3.743,11.24,"Copywriting/Drafting","Beginner",2,"FALSE",8.91,7,"Allowed_With_Citation",2,3.956,71.39,"Medium"
116366,"Humanities","Sophomore",3.404,4.37,"Copywriting/Drafting","Intermediate",5,"FALSE",4.66,3,"Allowed_With_Citation",4,3.54,78.44,"Low"
137375,"STEM","Graduate",3.548,NA,"Ideation","Intermediate",3,"TRUE",4.72,3,"Allowed_With_Citation",7,3.549,55.83,"Low"
127984,"Humanities","Senior",3.687,3.4,"Copywriting/Drafting","Beginner",3,"FALSE",5.32,2,"Allowed_With_Citation",3,4,80.45,"Medium"
121572,"STEM","Senior",3.396,9,"Copywriting/Drafting","Advanced",4,"FALSE",13.84,1,"Strict_Ban",1,3.712,83.25,"Medium"
111162,"Humanities","Senior",2.636,1.42,"Copywriting/Drafting","Beginner",3,"FALSE",7.19,1,"Actively_Encouraged",5,3.122,56.46,"High"
149122,"Business","Junior",2.868,3.8,"Copywriting/Drafting","Advanced",4,"FALSE",6.72,1,"Allowed_With_Citation",1,2.998,63.76,"Low"
139013,"STEM","Junior",3.376,17.29,"Debugging/Troubleshooting","Beginner",3,"TRUE",17.59,4,"Actively_Encouraged",5,3.578,80.01,"Medium"
115830,"STEM","Junior",2.079,12.74,"Debugging/Troubleshooting","Intermediate",3,"FALSE",14.53,7,"Strict_Ban",10,2.116,73.26,"High"
139083,"STEM","Freshman",3.237,22.96,"Debugging/Troubleshooting","Beginner",2,"FALSE",11.39,4,"Allowed_With_Citation",3,3.486,68.06,"High"
103273,"Business","Freshman",3.084,15.04,"Ideation","Beginner",1,"TRUE",16.1,4,"Allowed_With_Citation",7,3.589,85.06,"Medium"
132787,"Business","Graduate",3.177,8.67,"Direct_Answer_Generation","Intermediate",3,"TRUE",7.12,5,"Allowed_With_Citation",5,3.378,91.77,"Medium"
142741,"Business","Junior",2.892,5.15,"Ideation","Advanced",4,"TRUE",7.43,4,"Actively_Encouraged",4,2.91,82.64,"High"
127561,"STEM","Sophomore",2.558,7.86,"Debugging/Troubleshooting","Advanced",3,"FALSE",12.18,4,"Allowed_With_Citation",4,2.869,98.25,"Medium"
145512,"Business","Junior",3.742,1.28,"Ideation","Beginner",3,"FALSE",5.24,2,"Allowed_With_Citation",6,3.935,52.26,"Medium"
110466,"Humanities","Senior",5.2,0.91,"Debugging/Troubleshooting","Intermediate",1,"No",16.26,2,"Strict_Ban",1,3.248,76.83,"Low"
125882,"Business","Freshman",3.265,12.91,"Direct_Answer_Generation","Beginner",3,"TRUE",12.93,5,"Strict_Ban",10,3.301,72.87,"High"
149081,"Humanities","Junior",3.866,1.36,"Ideation","Intermediate",2,"FALSE",10.58,2,"Allowed_With_Citation",4,3.984,82.65,"Low"
111386,"Humanities","Graduate",3.786,20.25,"Copywriting/Drafting","Advanced",5,"FALSE",11.38,6,"Allowed_With_Citation",8,3.948,74.56,"High"
102189,"Arts","Freshman",3.503,36,"Direct_Answer_Generation","Intermediate",2,"FALSE",9.19,10,"Actively_Encouraged",7,3.287,64.11,"High"
110702,"Humanities","Junior",3.226,8.38,"Copywriting/Drafting","Advanced",5,"FALSE",18.92,2,"Allowed_With_Citation",3,3.523,81.55,"Medium"
104764,"STEM","Senior",2.788,28.5,"Direct_Answer_Generation","Advanced",5,"FALSE",7.15,6,"Allowed_With_Citation",4,2.741,45.05,"Medium"
105946,"Humanities","Freshman",3.104,3.18,"Debugging/Troubleshooting","Advanced",5,"FALSE",7.41,5,"Allowed_With_Citation",4,3.012,88.47,"Low"
138146,"Medical","Freshman",2.609,6.41,"Direct_Answer_Generation","Beginner",1,"FALSE",5.72,3,"Strict_Ban",7,2.686,68.67,"Medium"
149354,"STEM","Sophomore",2.297,10.71,"Summarizing_Reading","Beginner",3,"FALSE",12.55,1,"Allowed_With_Citation",1,2.391,48.78,"Low"
117508,"Business","Freshman",3.378,1.94,"Copywriting/Drafting","Beginner",2,"TRUE",18.38,3,"Actively_Encouraged",5,3.805,82.94,"Medium"
108481,"STEM","Sophomore",2.484,20.25,"Debugging/Troubleshooting","Intermediate",1,"FALSE",10.24,5,"Actively_Encouraged",5,2.731,72.98,"High"
138661,"Medical","Freshman",2.53,5.53,"Summarizing_Reading","Beginner",2,"FALSE",23.19,3,"Allowed_With_Citation",2,2.774,90.69,"Low"
140115,"STEM","Freshman",3.015,2.33,"Summarizing_Reading","Intermediate",4,"FALSE",1,2,"Allowed_With_Citation",4,3.179,69.76,"Medium"
123352,"Business","Senior",3.608,14.3,"Ideation","Intermediate",4,"FALSE",14.2,5,"Allowed_With_Citation",4,3.855,81.34,"High"
100056,"Medical","Senior",3.429,20.48,"Direct_Answer_Generation","Beginner",2,"TRUE",4.24,6,"Actively_Encouraged",2,3.521,63.38,"High"
140763,"Medical","Freshman",3.01,0.64,"Copywriting/Drafting","Intermediate",5,"FALSE",7.64,5,"Actively_Encouraged",3,3.023,87.34,"Medium"
133476,"Arts","Junior",3.706,1.79,"Copywriting/Drafting","Intermediate",3,"FALSE",15.58,3,"Allowed_With_Citation",4,4,72.8,"Medium"
108955,"Humanities","Junior",3.102,7.96,"Copywriting/Drafting","Advanced",4,"TRUE",10.72,3,"Strict_Ban",2,3.707,78.17,"Medium"
109416,"STEM","Sophomore",2.863,19.74,"Copywriting/Drafting","Advanced",3,"TRUE",9.63,3,"Actively_Encouraged",2,3.251,78.45,"High"
142348,"Medical","Junior",2.002,6.09,"Debugging/Troubleshooting","Beginner",3,"TRUE",17.24,3,"Allowed_With_Citation",4,2.554,79.78,"High"
115551,"Humanities","Graduate",3.538,13.19,"Copywriting/Drafting","Advanced",4,"FALSE",3.4,5,"Strict_Ban",7,4,69.2,"High"
143395,"Business","Freshman",3.476,40,"Ideation","Intermediate",3,"TRUE",10.72,5,"Allowed_With_Citation",6,3.763,67.27,"High"
104435,"STEM","Graduate",2.447,0.25,"Ideation","Intermediate",5,"TRUE",8.22,1,"Actively_Encouraged",6,2.547,58.04,"Medium"
125593,"Business","Graduate",3.523,10.13,"Ideation","Beginner",1,"TRUE",17.47,1,"Allowed_With_Citation",3,3.892,79.22,"Medium"
130749,"Arts","Junior",2.38,0.88,"Copywriting/Drafting","Beginner",1,"FALSE",16.71,2,"Allowed_With_Citation",3,2.491,65.53,"Medium"
138993,"Business","Junior",3.134,4.59,"Ideation","Beginner",1,"TRUE",15.16,3,"Actively_Encouraged",7,3.343,92.16,"Medium"
118036,"Medical","Junior",3.613,8.17,"Summarizing_Reading","Intermediate",4,"TRUE",20.14,5,"Allowed_With_Citation",6,3.72,100,"Medium"
139281,"STEM","Junior",2.089,26.1,"Debugging/Troubleshooting","Advanced",3,"TRUE",6.56,8,"Allowed_With_Citation",5,2.572,84.7,"High"
136901,"Medical","Freshman",2.544,3.92,"Ideation","Beginner",2,"TRUE",12.9,3,"Actively_Encouraged",6,2.62,77.32,"Low"
113451,"Arts","Freshman",3.347,1.45,"Copywriting/Drafting","Intermediate",5,"FALSE",3.67,1,"Strict_Ban",1,3.462,65.07,"Medium"
141502,"STEM","Sophomore",3.383,1.6,"Debugging/Troubleshooting","Intermediate",3,"FALSE",19.47,4,"Strict_Ban",7,3.517,64.58,"Low"
119395,"Medical","Sophomore",3.838,0,"Direct_Answer_Generation","Beginner",5,"FALSE",16.83,4,"Allowed_With_Citation",1,4,64.17,"Medium"
144225,"Humanities","Junior",2.626,24.97,"Copywriting/Drafting","Beginner",2,"TRUE",13.26,6,"Allowed_With_Citation",5,3.098,64.15,"High"
145182,"Medical","Sophomore",2.63,22.72,"Ideation","Beginner",2,"FALSE",9.93,6,"Actively_Encouraged",3,2.869,52.89,"High"
134921,"STEM","Junior",3.538,0.98,"Debugging/Troubleshooting","Intermediate",4,"TRUE",7.65,2,"Strict_Ban",7,3.493,80.64,"Low"
110732,"Arts","Junior",2.383,2.21,"Direct_Answer_Generation","Advanced",3,"Y",15.73,1,"Actively_Encouraged",5,2.718,78.85,"Low"
132621,"STEM","Senior",2.745,23.01,"Debugging/Troubleshooting","Beginner",2,"FALSE",8.64,7,"Strict_Ban",9,3.005,79.75,"High"
144732,"STEM","Sophomore",3.77,10.32,"Direct_Answer_Generation","Intermediate",3,"TRUE",1.27,6,"Actively_Encouraged",7,3.799,76.32,"Medium"
143955,"STEM","Graduate",3.443,15.74,"Copywriting/Drafting","Intermediate",2,"TRUE",10.22,5,"Allowed_With_Citation",3,3.646,85.34,"Medium"
133967,"STEM","Senior",2.262,13.04,"Ideation","Advanced",4,"TRUE",12.35,5,"Strict_Ban",9,2.498,69.81,"High"
101991,"Arts","Sophomore",2.843,4.01,"Copywriting/Drafting","Beginner",2,"TRUE",9.53,4,"Allowed_With_Citation",6,3.066,55.86,"Medium"
121718,"Humanities","Senior",2.67,3.38,"Copywriting/Drafting","Intermediate",2,"FALSE",1.87,4,"Allowed_With_Citation",4,2.278,59.12,"Medium"
133576,"Humanities","Graduate",3.531,4.18,"Copywriting/Drafting","Advanced",3,"FALSE",12.73,3,"Actively_Encouraged",3,3.863,77.16,"Low"
128988,"Humanities","Sophomore",3.295,0.37,"Copywriting/Drafting","Beginner",2,"FALSE",16.13,5,"Allowed_With_Citation",4,3.278,67.12,"Medium"
108227,"Humanities","Senior",3.015,3.75,"Copywriting/Drafting","Beginner",3,"FALSE",6.66,2,"Allowed_With_Citation",4,3.273,96.5,"Medium"
118591,"STEM","Junior",3.532,9.77,"Direct_Answer_Generation","Advanced",5,"FALSE",17.86,4,"Allowed_With_Citation",1,3.859,94.41,"Medium"
127363,"STEM","Junior",3.624,17.21,"Debugging/Troubleshooting","Advanced",3,"TRUE",14.83,3,"Actively_Encouraged",3,4,100,"Medium"
132666,"Business","Graduate",3.482,11.82,"Summarizing_Reading","Beginner",2,"TRUE",13.87,4,"Allowed_With_Citation",6,3.716,80.72,"High"
112875,"Medical","Senior",3.179,1.98,"Summarizing_Reading","Intermediate",1,"TRUE",18.05,5,"Actively_Encouraged",4,3.51,73.5,"Medium"
124595,"STEM","Sophomore",2.302,27.11,"Debugging/Troubleshooting","Intermediate",2,"FALSE",14.16,5,"Actively_Encouraged",6,2.704,58.98,"Medium"
128348,"Medical","Senior",3.603,8.49,"Copywriting/Drafting","Intermediate",1,"TRUE",8.35,3,"Allowed_With_Citation",1,4,78.02,"High"
120472,"STEM","Junior",3.304,11.36,"Summarizing_Reading","Intermediate",1,"FALSE",15.56,3,"Allowed_With_Citation",5,3.761,74.91,"Medium"
134791,"Humanities","Sophomore",3.175,30.39,"Summarizing_Reading","Beginner",3,"FALSE",9.74,7,"Allowed_With_Citation",4,3.363,62.2,"High"
111372,"STEM","Senior",3.165,7.97,"Debugging/Troubleshooting","Advanced",5,"FALSE",10.44,4,"Allowed_With_Citation",7,3.569,77.16,"Medium"
122979,"Business","Senior",2.5,5.39,"Ideation","Beginner",1,"FALSE",4.63,2,"Allowed_With_Citation",4,2.668,63.03,"Low"
147718,"Business","Senior",3.458,0.34,"Ideation","Beginner",3,"FALSE",17.65,2,"Actively_Encouraged",4,3.895,61.16,"Low"
117687,"STEM","Junior",3.676,15.99,"Direct_Answer_Generation","Advanced",4,"FALSE",22.75,5,"Strict_Ban",7,4,93.77,"High"
135557,"Humanities","Sophomore",2.341,3.97,"Ideation","Intermediate",3,"TRUE",17.08,4,"Strict_Ban",3,2.566,50.74,"Medium"
125220,"Humanities","Senior",2.562,1.32,"Copywriting/Drafting","Intermediate",1,"FALSE",19.59,1,"Allowed_With_Citation",6,2.656,89.08,"High"
119364,"Business","Freshman",3.413,0.14,"Copywriting/Drafting","Advanced",4,"TRUE",1.59,5,"Allowed_With_Citation",6,3.207,76.88,"Low"
103048,"Humanities","Senior",3.66,7.32,"Copywriting/Drafting","Advanced",4,"TRUE",15.23,3,"Actively_Encouraged",4,4,79.57,"Medium"
131358,"Humanities","Graduate",3.135,0.61,"Copywriting/Drafting","Intermediate",5,"FALSE",8.02,2,"Actively Encouraged",1,3.32,83.96,"High"
140168,"STEM","Senior",2.81,7.62,"Debugging/Troubleshooting","Advanced",4,"TRUE",6.84,3,"Allowed_With_Citation",3,3.153,100,"High"
140670,"Business","Sophomore",3.351,40,"Ideation","Beginner",2,"TRUE",NA,6,"Allowed_With_Citation",6,4,57.13,"High"
114080,"Business","Freshman",2.423,0.62,"Ideation","Intermediate",5,"FALSE",6.51,4,"Actively_Encouraged",7,2.496,77.01,"Medium"
116623,"Humanities","Senior",3.776,7.18,"Debugging/Troubleshooting","Beginner",2,"TRUE",12.77,2,"Strict_Ban",2,3.867,72.2,"Medium"
123958,"STEM","Junior",2.9,4.12,"Debugging/Troubleshooting","Intermediate",4,"TRUE",15.71,2,"Strict_Ban",1,3.178,61.14,"Medium"
133754,"Medical","Graduate",3.403,5.22,"Copywriting/Drafting","Advanced",3,"FALSE",12.84,3,"Strict_Ban",1,3.721,94.21,"Medium"
106594,"Arts","Yr 2",3.398,0,"Copywriting/Drafting","Advanced",3,"TRUE",11.86,1,"Strict_Ban",7,3.789,72.23,"Medium"
116393,"Business","Senior",3.461,3.91,"Debugging/Troubleshooting","Advanced",4,"TRUE",2.98,4,"Allowed_With_Citation",1,3.86,82.2,"High"
113547,"Business","Freshman",3.922,3.59,"Ideation","Beginner",1,"FALSE",11.37,5,"Actively_Encouraged",3,4,87.65,"Low"
149786,"Medical","Sophomore",3.876,38,"Copywriting/Drafting","beginner",1,"TRUE",NA,9,"Allowed_With_Citation",5,3.947,48.11,"High"
147796,"Business","3",3.749,0.1,"Copywriting/Drafting","Beginner",2,"FALSE",9.52,5,"Allowed_With_Citation",7,3.843,60.11,"Low"
132851,"STEM","Graduate",3.162,6.78,"Debugging/Troubleshooting","Advanced",5,"TRUE",5.84,3,"Allowed_With_Citation",4,3.631,97.09,"Medium"
106894,"Humanities","Graduate",3.541,5.19,"Copywriting/Drafting","Advanced",4,"TRUE",8.77,4,"Allowed_With_Citation",5,3.977,90.78,"High"
109031,"Humanities","Junior",1.529,1.62,"Ideation","Advanced",5,"FALSE",12.11,4,"Actively_Encouraged",5,1.842,76.68,"Medium"
148558,"Humanities","Junior",2.619,3.57,"Summarizing_Reading","Intermediate",3,"FALSE",7.45,2,"Actively_Encouraged",3,2.483,78.61,"Low"
132873,"Business","Junior",3.575,11.38,"Direct_Answer_Generation","Advanced",5,"FALSE",6.14,2,"Actively_Encouraged",2,3.885,100,"Medium"
132572,"Arts","Sophomore",2.877,10.57,"Copywriting/Drafting","Beginner",3,"TRUE",22,5,"Actively_Encouraged",10,3.12,86.31,"High"
134953,"Humanities","Freshman",3.228,5.99,"Direct_Answer_Generation","Intermediate",4,"FALSE",6.67,2,"Strict_Ban",5,3.203,62.25,"Low"
144003,"Arts","Freshman",2.781,13.38,"Debugging/Troubleshooting","Intermediate",3,"TRUE",21.55,3,"Allowed_With_Citation",3,3.367,84.61,"Medium"
104643,"Arts","Senior",3.495,18.39,"Debugging/Troubleshooting","Beginner",2,"FALSE",14.95,4,"Allowed_With_Citation",7,3.89,81.84,"High"
116123,"STEM","Sophomore",3.524,30.11,"Debugging/Troubleshooting","Beginner",2,"FALSE",13.33,8,"Strict_Ban",6,3.68,69.57,"Medium"
148915,"Business","Sophomore",3.752,3.74,"Summarizing_Reading","Intermediate",4,"TRUE",7.32,2,"Allowed_With_Citation",1,3.747,76.94,"Low"
100258,"Business","Freshman",3.416,2.17,"Summarizing_Reading","Advanced",3,"FALSE",17.99,1,"Allowed_With_Citation",2,3.669,89.41,"Low"
131143,"Medical","Sophomore",3.187,11.94,"Summarizing_Reading","Intermediate",2,"TRUE",15.61,3,"Allowed_With_Citation",5,3.732,78.74,"Low"
108876,"STEM","Sophomore",3.858,3.03,"Debugging/Troubleshooting","Intermediate",5,"TRUE",15.19,2,"Allowed_With_Citation",5,3.759,75.16,"Low"
119678,"Business","Senior",3.668,6.68,"Ideation","Intermediate",2,"TRUE",14.2,1,"Allowed_With_Citation",2,4,78.1,"Medium"
147711,"Medical","Freshman",3.29,12.93,"Debugging/Troubleshooting","Intermediate",2,"TRUE",16.57,6,"Strict_Ban",5,3.484,70.05,"High"
138274,"Medical","Sophomore",3.359,16.48,"Direct_Answer_Generation","Intermediate",3,"FALSE",12.71,5,"Allowed_With_Citation",6,3.712,90.23,"High"
125821,"STEM","Freshman",3.598,11.25,"Debugging/Troubleshooting","Intermediate",3,"FALSE",13.18,5,"Allowed_With_Citation",7,3.717,79.88,"Low"
142866,"Business","Freshman",2.651,17.59,"Ideation","Intermediate",2,"TRUE",18.01,6,"Strict_Ban",7,2.6,64.73,"Medium"
111903,"Business","Junior",2.93,0.38,"Ideation","Intermediate",5,"FALSE",12.76,3,"Allowed_With_Citation",2,3.092,73.57,"Low"
142365,"STEM","Sophomore",2.695,3.48,"Debugging/Troubleshooting","Advanced",3,"TRUE",8.17,1,"Actively_Encouraged",3,3.063,91.84,"Low"
108852,"Humanities","Sophomore",2.708,11.54,"Summarizing_Reading","Intermediate",1,"FALSE",3.27,5,"Allowed_With_Citation",3,2.826,83.12,"Low"
143109,"Business","Senior",3.484,2.21,"Debugging/Troubleshooting","Advanced",5,"TRUE",8.39,1,"Actively_Encouraged",1,4,96.47,"Medium"
127386,"STEM","Junior",3.227,14.8,"Summarizing_Reading","Beginner",2,"FALSE",23.56,3,"Allowed_With_Citation",4,3.819,77.73,"Low"
131081,"Medical","Junior",2.525,1.31,"Summarizing_Reading","Advanced",5,"TRUE",9.73,1,"Allowed_With_Citation",2,2.805,45.66,"low"
134455,"STEM","Junior",3.101,3.92,"Direct_Answer_Generation","Intermediate",3,"TRUE",11.88,1,"Allowed_With_Citation",1,3.412,75.78,"Low"
142679,"Business","Junior",2.976,14.12,"Ideation","Beginner",3,"TRUE",9.4,5,"Actively_Encouraged",4,3.113,53.11,"Medium"
130291,"Humanities","Senior",2.9,1.87,"Summarizing_Reading","Beginner",3,"TRUE",14.5,2,"Strict_Ban",8,3.58,75.58,"Medium"
128626,"STEM","Freshman",3.625,1.93,"Debugging/Troubleshooting","Beginner",2,"FALSE",13.58,3,"Actively_Encouraged",3,3.835,72.53,"Low"
129310,"STEM","Freshman",2.55,5.81,"Direct_Answer_Generation","Intermediate",3,"TRUE",11.03,2,"Allowed_With_Citation",2,3.085,40.13,"Medium"
127898,"STEM","Graduate",3.165,24.56,"Ideation","Intermediate",4,"TRUE",20.79,5,"Actively_Encouraged",1,3.77,87.84,"High"
146339,"STEM","Graduate",2.709,30.35,"Direct_Answer_Generation","Advanced",4,"TRUE",NA,8,"Actively_Encouraged",7,2.772,39.22,"High"
133798,"Humanities","Graduate",2.82,13.47,"Copywriting/Drafting","Beginner",1,"FALSE",5.34,3,"Actively_Encouraged",4,3.056,46.69,"High"
126678,"STEM","Freshman",3.769,6.22,"Ideation","Advanced",4,"TRUE",13.64,1,"Allowed_With_Citation",4,4,72.74,"Medium"
147335,"Humanities","Freshman",3.435,2.47,"Copywriting/Drafting","Advanced",3,"FALSE",13.11,3,"Allowed_With_Citation",1,3.435,90.88,"Low"
100068,"Arts","Graduate",3.606,1.1,"Ideation","Beginner",2,"FALSE",17.55,2,"Strict_Ban",3,3.758,60.58,"Medium"
130079,"Humanities","Graduate",3.274,3.35,"Copywriting/Drafting","Intermediate",3,"FALSE",19.71,5,"Strict_Ban",6,3.717,78.13,"High"
108198,"STEM","Junior",3.692,9.55,"Ideation","Advanced",3,"FALSE",5,3,"Strict_Ban",2,3.865,74.37,"Medium"
126978,"Medical","Junior",3.041,4.6,"Direct_Answer_Generation","Beginner",1,"TRUE",18.88,6,"Allowed_With_Citation",6,3.613,65.54,"Low"
115423,"STEM","Junior",3.696,9.92,"Direct_Answer_Generation",NA,1,"FALSE",10.93,5,"Allowed_With_Citation",6,3.683,71.26,"Low"
100400,"Art","Sophomore",2.886,11.08,"Copywriting/Drafting","Beginner",2,"FALSE",7.89,6,"Actively_Encouraged",4,2.999,56.25,"High"
131992,"Business","Freshman",3.535,2.48,"Ideation","Beginner",1,"TRUE",5.84,4,"Allowed_With_Citation",6,3.523,72.42,"Low"
132423,"Humanities","Graduate",2.964,5.62,"Ideation","Beginner",1,"TRUE",6.31,5,"Strict_Ban",1,3.279,83.56,"Medium"
116149,"Humanities","Sophomore",3.185,NA,"Copywriting/Drafting","Advanced",5,"FALSE",12.25,4,"Actively_Encouraged",6,3.33,83.4,"Low"
109943,"STEM","Senior",3.724,34.03,"Copywriting/Drafting","Beginner",1,"TRUE",1.19,8,"Allowed_With_Citation",4,3.726,72.15,"High"
131824,"Business","Junior",3.475,14.06,"Summarizing_Reading","Beginner",1,"TRUE",NA,3,"Allowed_With_Citation",5,3.716,69.48,"High"
102024,"STEM","Senior",3.791,0.03,"Debugging/Troubleshooting","Beginner",1,"TRUE",13.47,3,"Strict_Ban",4,4,76.71,"Medium"
104559,"Medical","Junior",3.07,1.52,"Ideation","Intermediate",2,"FALSE",7.4,2,"Actively_Encouraged",2,3.129,70.63,"High"
110252,"STEM","Graduate",3.135,6.2,"Debugging/Troubleshooting","Beginner",3,"TRUE",1,2,"Actively_Encouraged",3,3.419,76.89,"Low"
123858,"Medical","Junior",3.342,7.85,"Copywriting/Drafting","Beginner",3,"TRUE",14.38,4,"Allowed_With_Citation",1,3.526,68.74,"Medium"
103044,"Humanities","Graduate",3.223,NA,"Copywriting/Drafting","Beginner",1,"FALSE",10.56,2,"Actively_Encouraged",6,3.336,86.7,"Low"
104557,"Business","Graduate",3.664,21.37,"Debugging/Troubleshooting","Advanced",3,"TRUE",9.84,5,"Allowed_With_Citation",7,3.852,100,"Medium"
138093,"Business","Sophomore",2.018,14.88,"Ideation","Intermediate",2,"FALSE",15.7,2,"Allowed_With_Citation",4,2.123,55.86,"High"
102188,"Arts","Senior",3.976,10.9,"Summarizing_Reading","Beginner",1,"FALSE",16.55,2,"Allowed_With_Citation",1,4,62.26,"Medium"
129316,"STEM","Freshman",2.555,1.03,"Debugging/Troubleshooting","Beginner",1,"FALSE",13.14,2,"Allowed_With_Citation",6,2.759,70.63,"Low"
131696,"Humanities","Graduate",3.752,4.54,"Copywriting/Drafting","Intermediate",1,"TRUE",12.24,3,"Strict_Ban",1,4,79.23,"Low"
116477,"STEM","Graduate",2.45,23.52,"Ideation","Advanced",4,"FALSE",12.07,7,"Allowed_With_Citation",9,2.978,67.17,"High"
101155,"Business","Graduate",2.226,10.05,"Ideation","Beginner",1,"FALSE",14.38,5,"Allowed_With_Citation",5,2.633,58.32,"High"
145796,"Business","Sophomore",2.632,11.49,"Direct_Answer_Generation","Beginner",1,"FALSE",8.6,4,"Actively_Encouraged",5,2.891,68.29,"High"
145094,"Medical","Junior",3.573,0.16,"Copywriting/Drafting","Beginner",2,"No",22.15,1,"Allowed_With_Citation",4,3.958,100,"Low"
131711,"Humanities","Sophomore",2.967,4.59,"Debugging/Troubleshooting","Beginner",1,"FALSE",7.02,2,"Allowed_With_Citation",7,2.946,86.23,"Medium"
114247,"STEM","Sophomore",3.589,10.42,"Direct_Answer_Generation","Advanced",3,"TRUE",NA,4,"Actively_Encouraged",1,3.91,78.74,"Medium"
138114,"Humanities","Junior",3.865,1.3,"Debugging/Troubleshooting","Beginner",1,"FALSE",8.41,2,"Strict_Ban",5,4,89.74,"MEDIUM"
137306,"STEM","Graduate",3.722,1.68,"Direct_Answer_Generation","Intermediate",3,"FALSE",15.19,4,"Allowed_With_Citation",2,3.995,92.94,"Low"
112683,"Humanities","Graduate",3.575,4.64,"Copywriting/Drafting","Beginner",2,"TRUE",20.27,1,"Allowed_With_Citation",1,4,90.64,"High"
144422,"Business","Freshman",3.111,8.83,"Ideation","Intermediate",2,"FALSE",6.78,3,"Allowed_With_Citation",7,3.35,69.29,"Low"
107692,"Medical","Junior",3.623,1.88,"Copywriting/Drafting","Beginner",2,"FALSE",NA,3,"Actively_Encouraged",4,3.965,63.29,"Low"
141794,"Medical","Freshman",2.763,18.82,"Summarizing_Reading","Intermediate",1,"TRUE",8.83,4,"Actively_Encouraged",8,2.829,84.17,"Medium"
149959,"Business","Sophomore",3.623,0.79,"Direct_Answer_Generation","Beginner",2,"TRUE",9.59,2,"Allowed_With_Citation",3,3.765,98.57,"Medium"
126119,"STEM","Senior",3.75,23.8,"Summarizing_Reading","Intermediate",4,"TRUE",6.3,4,"Strict_Ban",9,4,71.89,"High"
127581,"Medical","Senior",2.587,1.07,"Summarizing_Reading","Intermediate",1,"FALSE",15.25,1,"Allowed_With_Citation",6,2.971,61.83,"Medium"
116086,"Arts","Sophomore",3.71,2.64,"Copywriting/Drafting","Advanced",5,"FALSE",NA,2,"Strict_Ban",6,3.954,76.79,"Medium"
147212,"Business","Freshman",2.451,18.86,"Ideation","Advanced",3,"TRUE",15.27,5,"Actively_Encouraged",4,2.564,81.68,"High"
